   0.00		 0.239750151
   1.00		 0.213776359
   2.00		 0.186680797
   3.00		 0.158942255
   4.00		 0.131210168
   5.00		 0.104298259
   6.00		 0.079142304
   7.00		 0.056708976
   8.00		 0.037852353
   9.00		 0.023136456
  10.00		 0.012673727
  11.00		 0.006055152
  12.00		 0.002438409
  13.00		 0.000792811
  14.00		 0.000197211
  15.00		 0.000035110
  16.00		 0.000004126
  17.00		 0.000000291
  18.00		 0.000000011
